"language","region","quoteType","typeDisp","quoteSourceName","triggerable","customPriceAlertConfidence","currency","shortName","longName","marketState","hasPrePostMarketData","firstTradeDateMilliseconds","priceHint","circulatingSupply","lastMarket","volume24Hr","volumeAllCurrencies","fromCurrency","toCurrency","coinMarketCapLink","regularMarketChange","regularMarketDayHigh","regularMarketDayRange","regularMarketDayLow","regularMarketVolume","regularMarketPreviousClose","fullExchangeName","regularMarketOpen","averageDailyVolume3Month","averageDailyVolume10Day","startDate","maxSupply","totalSupply","coinImageUrl","logoUrl","fiftyTwoWeekLowChange","fiftyTwoWeekLowChangePercent","fiftyTwoWeekRange","fiftyTwoWeekHighChange","fiftyTwoWeekHighChangePercent","fiftyTwoWeekLow","fiftyTwoWeekHigh","fiftyTwoWeekChangePercent","fiftyDayAverage","fiftyDayAverageChange","fiftyDayAverageChangePercent","twoHundredDayAverage","twoHundredDayAverageChange","twoHundredDayAverageChangePercent","marketCap","sourceInterval","exchangeDataDelayedBy","tradeable","cryptoTradeable","corporateActions","regularMarketTime","exchange","messageBoardId","exchangeTimezoneName","exchangeTimezoneShortName","gmtOffSetMilliseconds","market","esgPopulated","regularMarketChangePercent","regularMarketPrice","symbol"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Wrapped Bitcoin USD","Wrapped Bitcoin USD","REGULAR",false,"2019-01-30T00:00:00.000Z",2,118116,"CoinMarketCap",189523280,189523280,"WBTC","USD=X","https://coinmarketcap.com/currencies/wrapped-bitcoin",-60.546875,81951.99,"{""low"":80472.945,""high"":81951.99}",80472.945,189523280,81944.945,"CCC",81944.945,247760975,150197919,"2019-01-30T00:00:00.000Z",0,118116,"https://s2.coinmarketcap.com/static/img/coins/64x64/3717.png","https://s2.coinmarketcap.com/static/img/coins/64x64/3717.png",20594.73,0.34329394,"{""low"":59991.535,""high"":125777.445}",-45191.18,-0.35929477,59991.535,125777.445,-20.344812,73735.34,6850.922,0.092912324,82577.97,-1991.7031,-0.024119062,9518566400,15,0,false,true,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_WBTC_CCC","UTC","UTC",0,"ccc_market",false,-0.07507605,80586.266,"WBTC"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Ajna Protocol USD","Ajna Protocol USD","REGULAR",false,"2024-01-15T00:00:00.000Z",6,0,"CoinMarketCap",54878,54878,"AJNA","USD=X","https://coinmarketcap.com/currencies/ajna-protocol",-0.0000073205447,0.0014714511,"{""low"":0.001430573,""high"":0.0014714511}",0.001430573,54878,0.0014565699,"CCC",0.0014565699,53561,53739,"2023-05-02T00:00:00.000Z",1000000000,992793856,"https://s2.coinmarketcap.com/static/img/coins/64x64/24862.png","https://s2.coinmarketcap.com/static/img/coins/64x64/24862.png",0.00125624,6.902417,"{""low"":1.82,""high"":4}",-0.12659575,-0.9887667,0.000182,0.128034,-78.08034,0.00144322,-0.0000049800146,-0.0034506277,0.00253737,-0.00109913,-0.43317688,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_AJNA_CCC","UTC","UTC",0,"ccc_market",false,-0.50641376,0.0014382399,"AJNA"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Baby Ripple USD","Baby Ripple USD","REGULAR",false,"2021-12-10T00:00:00.000Z",6,0,"CoinMarketCap",5,5,"BABYXRP","USD=X","https://coinmarketcap.com/currencies/baby-ripple",0,0.00004346626,"{""low"":4.346626,""high"":5}",0.00004346626,5,0.00004346626,"CCC",0.00004346626,38,6,"2021-12-10T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/15888.png","https://s2.coinmarketcap.com/static/img/coins/64x64/15888.png",0.00004346626,,"{""low"":0,""high"":1.11}",-0.000067533736,-0.608412,0,0.000111,-59.43396,0.000043,4.6626155e-7,0.010843292,0.00004146,0.0000020062616,0.048390295,0,15,0,false,false,"[]","2023-04-03T18:30:00.000Z","CCC","finmb_BABYXRP_CCC","UTC","UTC",0,"ccc_market",false,0,0.00004346626,"BABYXRP"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Kasper the Ghost of Kaspa USD",,"REGULAR",false,"2024-10-30T00:00:00.000Z",8,0,"CoinMarketCap",50672,50672,"KASPER","USD=X","https://coinmarketcap.com/currencies/kasper-the-ghost-of-kaspa",-0.000001517571,0.000012562252,"{""low"":7.5698226,""high"":6}",0.0000075698226,50672,0.0000120046925,"CCC",0.0000120046925,57488,59466,"2024-10-30T00:00:00.000Z",28700000256,28700000256,"https://s2.coinmarketcap.com/static/img/coins/64x64/33716.png","https://s2.coinmarketcap.com/static/img/coins/64x64/33716.png",2.3816665e-7,0.031462647,"{""low"":7.5698226,""high"":6}",-0.00012419201,-0.9408486,0.0000075698226,0.000132,-86.206894,0.00000986,-0.000002052011,-0.2081147,0.00001556,-0.00000775201,-0.49820116,0,15,0,false,false,"[]","2026-05-11T14:49:04.000Z","CCC","finmb_KASPER_CCC","UTC","UTC",0,"ccc_market",false,-16.273241,0.000007807989,"KASPER"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Metis USD","Metis USD","REGULAR",false,"2021-05-13T00:00:00.000Z",4,7358434,"Coinbase",4033853,4033853,"METIS","USD=X","https://coinmarketcap.com/currencies/metisdao",-0.03999996,4.0196857,"{""low"":3.8740985,""high"":4.0196857}",3.8740985,4033853,4.0131207,"CCC",4.0131207,5718722,4848389,"2021-05-08T00:00:00.000Z",10000000,10000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/9640.png","https://s2.coinmarketcap.com/static/img/coins/64x64/9640.png",1.2186921,0.4478332,"{""low"":2.721308,""high"":25.423155}",-21.483154,-0.84502316,2.721308,25.423155,-82.64838,3.2969208,0.6430793,0.19505452,5.107576,-1.1675758,-0.22859687,28932334,15,0,false,false,"[]","2026-05-11T14:51:17.000Z","CCC","finmb_METIS_CCC","UTC","UTC",0,"ccc_market",false,-1.0050242,3.94,"METIS"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Zilliqa USD","Zilliqa USD","REGULAR",false,"2018-01-25T00:00:00.000Z",6,20005507072,"CoinMarketCap",9596636,9596636,"ZIL","USD=X","https://coinmarketcap.com/currencies/zilliqa",0.0000024000183,0.004415047,"{""low"":0.00429263,""high"":0.004415047}",0.00429263,9596636,0.004415047,"CCC",0.004415047,12043582,19251633,"2018-01-25T00:00:00.000Z",20999999488,20447461376,"https://s2.coinmarketcap.com/static/img/coins/64x64/2469.png","https://s2.coinmarketcap.com/static/img/coins/64x64/2469.png",0.00072636665,0.20032175,"{""low"":0.003626,""high"":0.015316}",-0.010963634,-0.7158288,0.003626,0.015316,-69.469604,0.0040044,0.00034796633,0.086895995,0.004987555,-0.00063518854,-0.1273547,87071296,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_ZIL_CCC","UTC","UTC",0,"ccc_market",false,0.05516765,0.0043523666,"ZIL"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Mover USD","Mover USD","REGULAR",false,"2020-10-10T00:00:00.000Z",6,0,"CoinMarketCap",112,112,"MOVE","USD=X","https://coinmarketcap.com/currencies/mover",0,0.15064907,"{""low"":0.15064907,""high"":0.15064907}",0.15064907,112,0.15064907,"CCC",0.15064907,1909,62,"2020-10-10T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/7371.png","https://s2.coinmarketcap.com/static/img/coins/64x64/7371.png",0.024320066,0.19251372,"{""low"":0.126329,""high"":0.619016}",-0.46836692,-0.7566314,0.126329,0.619016,-20.092398,0.16072556,-0.010076493,-0.06269378,0.2650238,-0.11437473,-0.43156397,0,15,0,false,false,"[]","2023-10-08T18:30:00.000Z","CCC","finmb_MOVE_CCC","UTC","UTC",0,"ccc_market",false,0,0.15064907,"MOVE"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","OSCARCOIN USD",,"REGULAR",false,,8,0,"CoinMarketCap",410,410,"OSCAR","USD=X","https://coinmarketcap.com/",0,27.322966,"{""low"":2.824267,""high"":9}",2.824267e-9,410,25.462782,"CCC",25.462782,,,"2022-01-01T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/16716.png","https://s2.coinmarketcap.com/static/img/coins/64x64/16716.png",0,0,"{""low"":2.824267,""high"":9}",-27.322966,-1,2.824267e-9,27.322966,,,,,,,,0,15,0,false,false,"[]","2022-04-12T18:32:00.000Z","CCC","finmb_OSCAR_CCC","UTC","UTC",0,"ccc_market",false,0,2.824267e-9,"OSCAR"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Polygon USD","Polygon USD","REGULAR",false,"2019-04-28T00:00:00.000Z",6,0,"CoinMarketCap",1267171,1267171,"MATIC","USD=X","https://coinmarketcap.com/currencies/polygon",0.005908981,0.21826057,"{""low"":0.21034595,""high"":0.21826057}",0.21034595,1267171,0.21275991,"CCC",0.21275991,6834226,3711298,"2019-04-28T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/3890.png","https://s2.coinmarketcap.com/static/img/coins/64x64/3890.png",0.021437094,0.108928874,"{""low"":0.196799,""high"":1.083047}",-0.86481094,-0.79849803,0.196799,1.083047,-79.30768,0.26772973,-0.04949364,-0.1848642,0.39993358,-0.18169749,-0.45431915,0,15,0,false,true,"[]","2025-03-24T06:47:00.000Z","CCC","finmb_MATIC_CCC","UTC","UTC",0,"ccc_market",false,2.782965,0.21823609,"MATIC"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","LikeCoin USD","LikeCoin USD","REGULAR",false,"2018-07-10T00:00:00.000Z",6,0,"CoinMarketCap",2,2,"LIKE","USD=X","https://coinmarketcap.com/currencies/likecoin",-0.0000072548864,0.0018743272,"{""low"":0.0018743272,""high"":0.0018743272}",0.0018743272,2,0.0018743272,"CCC",0.0018743272,133,0,"2018-07-10T00:00:00.000Z",1500000000,1500000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/2909.png","https://s2.coinmarketcap.com/static/img/coins/64x64/2909.png",0.0015163273,4.2355514,"{""low"":3.58,""high"":4}",-0.0018146727,-0.49191454,0.000358,0.003689,14.3380165,0.00123776,0.00063656725,0.51428974,0.00152373,0.0003505972,0.23009142,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_LIKE_CCC","UTC","UTC",0,"ccc_market",false,-0.38557893,0.0018743272,"LIKE"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Trollcoin USD","Trollcoin USD","REGULAR",false,"2017-11-09T00:00:00.000Z",6,592810176,"CoinMarketCap",0,0,"TROLL","USD=X","https://coinmarketcap.com/currencies/trollcoin",8.6659566e-7,0.0008168972,"{""low"":8.052037,""high"":4}",0.0008052037,0,0.00080671394,"CCC",0.00080671394,0,0,"2014-09-30T00:00:00.000Z",0,592810176,"https://s2.coinmarketcap.com/static/img/coins/64x64/638.png","https://s2.coinmarketcap.com/static/img/coins/64x64/638.png",0.00044258052,1.2125493,"{""low"":3.65,""high"":4}",-0.00045341952,-0.35957137,0.000365,0.001261,90.780136,0.0007388,0.00006878056,0.09309767,0.00082722,-0.00001963944,-0.023741495,478741,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_TROLL_CCC","UTC","UTC",0,"ccc_market",false,0.10742358,0.00080758054,"TROLL"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","aixbt USD","aixbt USD","REGULAR",false,"2024-11-30T00:00:00.000Z",6,998914880,"CoinMarketCap",13825263,13825263,"AIXBT","USD=X","https://coinmarketcap.com/currencies/aixbt",-0.0012673773,0.035577014,"{""low"":0.033832707,""high"":0.035577014}",0.033832707,13825263,0.03549354,"CCC",0.03549354,16558948,20617314,"2024-11-20T00:00:00.000Z",1000000000,998914880,"https://s2.coinmarketcap.com/static/img/coins/64x64/34103.png","https://s2.coinmarketcap.com/static/img/coins/64x64/34103.png",0.015954707,0.89242125,"{""low"":0.017878,""high"":0.255074}",-0.2212413,-0.86736125,0.017878,0.255074,-83.79523,0.0271269,0.0067058057,0.24720132,0.03483757,-0.0010048635,-0.028844249,33795996,15,0,false,false,"[]","2026-05-11T14:49:04.000Z","CCC","finmb_AIXBT_CCC","UTC","UTC",0,"ccc_market",false,-3.6107528,0.033832707,"AIXBT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Virtuals Protocol USD","Virtuals Protocol USD","REGULAR",false,"2024-02-15T00:00:00.000Z",6,656986048,"CoinMarketCap",90541360,90541360,"VIRTUAL","USD=X","https://coinmarketcap.com/currencies/virtual-protocol",-0.054305077,0.9064331,"{""low"":0.86102706,""high"":0.9064331}",0.86102706,90541360,0.9064331,"CCC",0.9064331,80861029,114225289,"2024-02-15T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/29420.png","https://s2.coinmarketcap.com/static/img/coins/64x64/29420.png",0.43802905,1.0355345,"{""low"":0.422998,""high"":2.570145}",-1.7091179,-0.66498893,0.422998,2.570145,-54.465115,0.7088517,0.15217537,0.2146787,0.83435464,0.026672423,0.03196773,565682752,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_VIRTUAL_CCC","UTC","UTC",0,"ccc_market",false,-5.9328246,0.86102706,"VIRTUAL"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","AVA (Travala) USD","AVA (Travala) USD","REGULAR",false,"2018-05-28T00:00:00.000Z",6,73278968,"CoinMarketCap",8007727,8007727,"AVA","USD=X","https://coinmarketcap.com/currencies/ava",-0.000374794,0.2895912,"{""low"":0.28156137,""high"":0.2895912}",0.28156137,8007727,0.2879684,"CCC",0.2879684,5386162,6748806,"2018-05-28T00:00:00.000Z",100000000,73278968,"https://s2.coinmarketcap.com/static/img/coins/64x64/2776.png","https://s2.coinmarketcap.com/static/img/coins/64x64/2776.png",0.15778238,1.2526089,"{""low"":0.125963,""high"":0.765246}",-0.4815006,-0.62921023,0.125963,0.765246,-57.98236,0.2295204,0.054224983,0.23625344,0.27255893,0.011186451,0.04104232,20792568,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_AVA_CCC","UTC","UTC",0,"ccc_market",false,-0.13190989,0.28374538,"AVA"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","CUDIS USD","CUDIS USD","REGULAR",false,"2025-06-05T00:00:00.000Z",6,247500000,"CoinMarketCap",6319173,6319173,"CUDIS","USD=X","https://coinmarketcap.com/currencies/cudis",0.00087633915,0.009919602,"{""low"":0.008607231,""high"":0.009919602}",0.008607231,6319173,0.009047431,"CCC",0.009047431,3882158,3627753,"2025-05-02T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/36396.png","https://s2.coinmarketcap.com/static/img/coins/64x64/36396.png",0.0034002922,0.53590107,"{""low"":0.006345,""high"":0.280722}",-0.2709767,-0.9652849,0.006345,0.280722,-92.630806,0.00796496,0.0017803321,0.22352052,0.021135505,-0.011390213,-0.53891367,2411960,15,0,false,false,"[]","2026-05-11T14:49:04.000Z","CCC","finmb_CUDIS_CCC","UTC","UTC",0,"ccc_market",false,9.880969,0.009745292,"CUDIS"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Mr. Lightspeed Creator Coin USD","Mr. Lightspeed Creator Coin USD","REGULAR",false,"2025-11-04T00:00:00.000Z",6,477154848,"CoinMarketCap",57312,57312,"MRLIGHTSPEED","USD=X","https://coinmarketcap.com/currencies/mr-lightspeed-creator-coin",-0.0000021166343,0.00009082423,"{""low"":8.747106,""high"":5}",0.00008747106,57312,0.000090142596,"CCC",0.000090142596,65733,68521,"2025-11-04T00:00:00.000Z",1000000000,965349696,"https://s2.coinmarketcap.com/static/img/coins/64x64/38857.png","https://s2.coinmarketcap.com/static/img/coins/64x64/38857.png",0.000015523234,0.21560046,"{""low"":7.2,""high"":5}",-0.0011144767,-0.9271853,0.000072,0.001202,-45.12195,0.00008348,0.000004043235,0.048433576,0.0003452234,-0.00025770016,-0.7464736,41762,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_MRLIGHTSPEED_CCC","UTC","UTC",0,"ccc_market",false,-2.3612618,0.000087523236,"MRLIGHTSPEED"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Monstro DeFi USD","Monstro DeFi USD","REGULAR",false,"2026-02-05T00:00:00.000Z",6,0,"CoinMarketCap",104954,104954,"MONSTRO","USD=X","https://coinmarketcap.com/currencies/monstro-defi",0.000022867694,0.00964752,"{""low"":0.00943932,""high"":0.00964752}",0.00943932,104954,0.009582033,"CCC",0.009582033,61308,56203,"2026-02-13T00:00:00.000Z",400000000,400000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/39578.png","https://s2.coinmarketcap.com/static/img/coins/64x64/39578.png",0.000978061,0.113490485,"{""low"":0.008618,""high"":0.038321}",-0.028724939,-0.7495874,0.008618,0.038321,-72.311165,0.01069408,-0.0010980191,-0.10267541,0.015907884,-0.0063118227,-0.39677325,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_MONSTRO_CCC","UTC","UTC",0,"ccc_market",false,0.23887753,0.009596061,"MONSTRO"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Gains Network USD","Gains Network USD","REGULAR",false,"2021-11-01T00:00:00.000Z",6,23961120,"CoinMarketCap",2957277,2957277,"GNS","USD=X","https://coinmarketcap.com/currencies/gains-network",0.0051520467,0.6445689,"{""low"":0.58602196,""high"":0.6445689}",0.58602196,2957277,0.6445689,"CCC",0.6445689,1883946,1757693,"2021-11-01T00:00:00.000Z",0,23961120,"https://s2.coinmarketcap.com/static/img/coins/64x64/13663.png","https://s2.coinmarketcap.com/static/img/coins/64x64/13663.png",0.09279573,0.18694758,"{""low"":0.496373,""high"":2.502974}",-1.9138052,-0.7646125,0.496373,2.502974,-60.291336,0.67923295,-0.09006423,-0.13259697,1.0119807,-0.42281193,-0.41780633,14117142,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_GNS_CCC","UTC","UTC",0,"ccc_market",false,0.88217247,0.5891687,"GNS"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Plian USD","Plian USD","REGULAR",false,"2018-06-04T00:00:00.000Z",6,0,"CoinMarketCap",479994,479994,"PI","USD=X","https://coinmarketcap.com/currencies/pchain",0,0.002050101,"{""low"":0.002050101,""high"":0.002050101}",0.002050101,479994,0.002050101,"CCC",0.002050101,14511,0,"2018-06-04T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/2838.png","https://s2.coinmarketcap.com/static/img/coins/64x64/2838.png",0.001773101,6.4010863,"{""low"":2.77,""high"":4}",-0.009248899,-0.8185591,0.000277,0.011299,-41.227066,0.00205,1.010485e-7,0.00004929195,0.001464595,0.0005855061,0.3997734,0,15,0,false,false,"[]","2025-04-10T02:00:00.000Z","CCC","finmb_PI_CCC","UTC","UTC",0,"ccc_market",false,0,0.002050101,"PI"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","ASTERION USD","ASTERION USD","REGULAR",false,"2025-01-01T00:00:00.000Z",6,0,"CoinMarketCap",10,10,"ASTER","USD=X","https://coinmarketcap.com/currencies/asterion",0,0.0010755858,"{""low"":0.0010755858,""high"":0.0010755858}",0.0010755858,10,0.0010755858,"CCC",0.0010755858,0,0,"2024-12-06T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/34445.png","https://s2.coinmarketcap.com/static/img/coins/64x64/34445.png",0,0,"{""low"":0.0010755858,""high"":1.367892}",-1.3668164,-0.99921364,0.0010755858,1.367892,-99.82726,0.00148588,-0.00041029416,-0.27612874,0.053474765,-0.05239918,-0.9798861,0,15,0,false,false,"[]","2025-10-13T00:25:00.000Z","CCC","finmb_ASTER_CCC","UTC","UTC",0,"ccc_market",false,0,0.0010755858,"ASTER"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Artificial Superintelligence Alliance USD","Artificial Superintelligence Alliance USD","REGULAR",false,"2019-03-02T00:00:00.000Z",4,2258847488,"Coinbase",191243056,191243056,"FET","USD=X","https://coinmarketcap.com/currencies/artificial-superintelligence-alliance",-0.0020999908,0.24087606,"{""low"":0.2318726,""high"":0.24087606}",0.2318726,191243056,0.24063687,"CCC",0.24063687,134425347,166633699,"2019-03-02T00:00:00.000Z",2719493888,2714384640,"https://s2.coinmarketcap.com/static/img/coins/64x64/3773.png","https://s2.coinmarketcap.com/static/img/coins/64x64/3773.png",0.095835,0.6956411,"{""low"":0.137765,""high"":0.987625}",-0.754025,-0.763473,0.137765,0.987625,-71.04923,0.22443996,0.009160042,0.040812884,0.22598748,0.0076125264,0.03368561,526743968,15,0,false,false,"[]","2026-05-11T14:51:38.000Z","CCC","finmb_FET_CCC","UTC","UTC",0,"ccc_market",false,-0.89095926,0.2336,"FET"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Hege USD","Hege USD","REGULAR",false,"2024-05-02T00:00:00.000Z",6,999852416,"CoinMarketCap",86498,86498,"HEGE","USD=X","https://coinmarketcap.com/currencies/hege",0.000012462551,0.00086251856,"{""low"":8.2974957,""high"":4}",0.00082974957,86498,0.000840799,"CCC",0.000840799,86455,77536,"2024-05-02T00:00:00.000Z",1000000000,999852416,"https://s2.coinmarketcap.com/static/img/coins/64x64/31044.png","https://s2.coinmarketcap.com/static/img/coins/64x64/31044.png",0.00003088609,0.037528664,"{""low"":8.23,""high"":4}",-0.009741114,-0.9194067,0.000823,0.010595,-90.210686,0.00090776,-0.000053873926,-0.059348203,0.001487625,-0.0006337389,-0.42600715,853760,15,0,false,false,"[]","2026-05-11T14:49:04.000Z","CCC","finmb_HEGE_CCC","UTC","UTC",0,"ccc_market",false,1.4811329,0.0008538861,"HEGE"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","TrumpJr USD","TrumpJr USD","REGULAR",false,"2024-04-04T00:00:00.000Z",8,0,"CoinMarketCap",19,19,"TRUMPJR","USD=X","https://coinmarketcap.com/currencies/trumpjr",0,5.017792e-7,"{""low"":5.017792,""high"":7}",5.017792e-7,19,5.017792e-7,"CCC",5.017792e-7,6297,12,"2024-04-04T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/30397.png","https://s2.coinmarketcap.com/static/img/coins/64x64/30397.png",5.017792e-7,,"{""low"":0,""high"":1.3}",-0.000012498221,-0.9614016,0,0.000013,-90,0.00000108,-5.7822075e-7,-0.5353896,0.0000022538,-0.0000017520208,-0.77736306,0,15,0,false,false,"[]","2024-08-11T01:26:00.000Z","CCC","finmb_TRUMPJR_CCC","UTC","UTC",0,"ccc_market",false,0,5.017792e-7,"TRUMPJR"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Newton Protocol USD","Newton Protocol USD","REGULAR",false,"2025-06-24T00:00:00.000Z",4,215000000,"Coinbase",7617170,7617170,"NEWT","USD=X","https://coinmarketcap.com/currencies/newton-protocol",0.0025999993,0.08719775,"{""low"":0.0830575,""high"":0.08719775}",0.0830575,7617170,0.08517062,"CCC",0.08517062,8517901,5697826,"2025-06-19T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/36861.png","https://s2.coinmarketcap.com/static/img/coins/64x64/36861.png",0.026597999,0.44328523,"{""low"":0.060002,""high"":0.804282}",-0.717682,-0.8923263,0.060002,0.804282,-84.01739,0.073313,0.013287,0.18123662,0.0924836,-0.0058836043,-0.06361781,18658004,15,0,false,false,"[]","2026-05-11T14:51:48.000Z","CCC","finmb_NEWT_CCC","UTC","UTC",0,"ccc_market",false,3.0952373,0.0866,"NEWT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Storj USD","Storj USD","REGULAR",false,"2017-11-09T00:00:00.000Z",4,425000000,"Coinbase",9595781,9595781,"STORJ","USD=X","https://coinmarketcap.com/currencies/storj",-0.0028000027,0.11508194,"{""low"":0.11183625,""high"":0.11508194}",0.11183625,9595781,0.114944614,"CCC",0.114944614,8549338,27802816,"2017-07-02T00:00:00.000Z",0,425000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/1772.png","https://s2.coinmarketcap.com/static/img/coins/64x64/1772.png",0.027456999,0.32553974,"{""low"":0.084343,""high"":0.350986}",-0.239186,-0.6814688,0.084343,0.350986,-65.7366,0.09941046,0.012389541,0.12463015,0.12224301,-0.010443009,-0.085428275,47567420,15,0,false,false,"[]","2026-05-11T14:51:17.000Z","CCC","finmb_STORJ_CCC","UTC","UTC",0,"ccc_market",false,-2.4432833,0.1118,"STORJ"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","MimbleWimbleCoin USD","MimbleWimbleCoin USD","REGULAR",false,"2020-02-23T00:00:00.000Z",4,0,"CoinMarketCap",143062,143062,"MWC","USD=X","https://coinmarketcap.com/currencies/mimblewimblecoin",0.0384655,7.018603,"{""low"":6.329192,""high"":7.018603}",6.329192,143062,6.9578896,"CCC",6.9578896,125707,144609,"2020-02-24T00:00:00.000Z",20000000,10994142,"https://s2.coinmarketcap.com/static/img/coins/64x64/5031.png","https://s2.coinmarketcap.com/static/img/coins/64x64/5031.png",4.807355,2.3012092,"{""low"":2.089056,""high"":38.752327}",-31.855915,-0.82203877,2.089056,38.752327,-79.5617,6.910182,-0.013771057,-0.0019928645,18.902454,-12.006043,-0.6351579,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_MWC_CCC","UTC","UTC",0,"ccc_market",false,0.5608866,6.896411,"MWC"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Convex Finance USD","Convex Finance USD","REGULAR",false,"2021-05-18T00:00:00.000Z",4,97498528,"Coinbase",14497855,14497855,"CVX","USD=X","https://coinmarketcap.com/currencies/convex-finance",-0.021999955,1.8783188,"{""low"":1.814034,""high"":1.8783188}",1.814034,14497855,1.8656808,"CCC",1.8656808,12269349,9171163,"2021-05-18T00:00:00.000Z",0,99967240,"https://s2.coinmarketcap.com/static/img/coins/64x64/9903.png","https://s2.coinmarketcap.com/static/img/coins/64x64/9903.png",1.073846,1.4508412,"{""low"":0.740154,""high"":6.104063}",-4.290063,-0.7028209,0.740154,6.104063,-43.749928,1.7622361,0.051763892,0.029373983,1.8942688,-0.08026874,-0.042374525,177092384,15,0,false,false,"[]","2026-05-11T14:51:47.000Z","CCC","finmb_CVX_CCC","UTC","UTC",0,"ccc_market",false,-1.1982546,1.814,"CVX"
